Country_Name,Country_Code,Time,Time_Code,High-technology_exports_%,High-technology_exports_US$,Non-Resident_Patent_applications,Resident_Patent_applications,R&D_expenditure_%_GDP,Researchers_in_R&D,Scientifc_and_tech_articles,Technicians_in_R&D_per_mil_people,Direct_NR_Trademark_app.,direct_R_Trademark_app,Total_Trademark_app
Canada,CAN,1993,YR1993,13.93698098,12304804428,23307,3623,..,..,23824,..,11869,13068,24937
Canada,CAN,1994,YR1994,13.81223138,14171258026,24683,2480,..,..,24565,..,13339,14391,27730
Canada,CAN,1995,YR1995,14.98592861,17738028951,24161,2431,..,..,23739.8,..,13766,14938,28704
Canada,CAN,1996,YR1996,15.82917166,19770469707,24987,2583,1.61619997,3058.029297,23841.8,1121.9646,15446,17895,33341
Canada,CAN,1997,YR1997,15.54943269,20981304803,25238,3344,1.623739958,3119.403809,22780.9,1103.07312,14237,18519,32756
Canada,CAN,1998,YR1998,15.55952168,21837723842,30163,3809,1.717460036,3158.518311,22200.7,1100.143921,17201,18189,35390
Canada,CAN,1999,YR1999,14.95138062,23792681720,33189,4061,1.760439992,3242.843506,22125.4,1114.456299,19863,20502,40365
Canada,CAN,2000,YR2000,17.72942835,29780009925,35435,4187,1.87184,3514.440186,31093.1,1236.079712,24172,22080,46252
Canada,CAN,2001,YR2001,16.64650348,26883195443,35753,3963,2.038460016,3694.902588,30973.1,1308.107178,21778,17314,39092
Canada,CAN,2002,YR2002,14.19283221,22536924400,35782,3959,1.99296999,3706.145508,33566.4,1362.797852,19664,17068,36732
Canada,CAN,2003,YR2003,13.72987327,22651716240,33299,3929,1.985080004,3900.104004,35740.1,1458.068604,20640,18072,38712
Canada,CAN,2004,YR2004,12.09374088,21526068655,32970,5231,2.013600111,4084.767822,40374,1616.613159,22169,17719,39888
Canada,CAN,2005,YR2005,13.08441299,25351657258,34705,5183,1.986449957,4237.927246,45884.1,1637.662842,23055,18777,41832
Canada,CAN,2006,YR2006,13.34499585,26734980308,36516,5522,1.955649972,4313.210938,47953.8,1757.052368,25082,19949,45031
Canada,CAN,2007,YR2007,12.75221945,26310508820,35133,4998,1.917870045,4588.222168,51048.4,1979.548096,26657,21101,47758
Canada,CAN,2008,YR2008,13.60045257,26911377699,37028,5061,1.868260026,4711.770508,52300.3,1958.741699,25579,20040,45619
Canada,CAN,2009,YR2009,16.25767275,23210217037,32410,5067,1.922709942,4451.416992,54298.2,1789.219482,22293,18663,40956
Canada,CAN,2010,YR2010,14.04658137,23963441244,30899,4550,1.837610006,4649.217285,55420.2,1521.705933,24771,20449,45220
Canada,CAN,2011,YR2011,13.42582088,25017006457,30357,4754,1.798519969,4785.520508,56384.2,1556.815918,27135,21337,48472
Canada,CAN,2012,YR2012,13.78350409,29087234635,30533,4709,1.786069989,4634.314941,58420.3,1372.025757,28369,21741,50110
Canada,CAN,2013,YR2013,14.01185268,29025961547,30174,4567,1.688279986,4518.513672,57796.7,1321.010254,28370,21449,49819
Canada,CAN,2014,YR2014,14.83641835,31535108526,31283,4198,1.611529946,..,..,..,29680,21348,51028
Canada,CAN,2015,YR2015,13.83189543,26295474480,..,..,..,..,..,..,..,..,..
Canada,CAN,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
United States,USA,1967,YR1967,..,..,24046,64118,..,..,..,..,1999,26019,28018
United States,USA,1968,YR1968,..,..,26291,67180,..,..,..,..,2536,26842,29378
United States,USA,1969,YR1969,..,..,30407,71008,..,..,..,..,2808,29626,32434
United States,USA,1970,YR1970,..,..,30832,72343,..,..,..,..,3053,30273,33326
United States,USA,1971,YR1971,..,..,33640,71089,..,..,..,..,2924,29870,32794
United States,USA,1972,YR1972,..,..,33355,65943,..,..,..,..,2539,32431,34970
United States,USA,1973,YR1973,..,..,37144,66935,..,..,..,..,3253,31167,34420
United States,USA,1974,YR1974,..,..,38445,64093,..,..,..,..,3290,30021,33311
United States,USA,1975,YR1975,..,..,36569,64445,..,..,..,..,3230,31343,34573
United States,USA,1976,YR1976,..,..,37294,65050,..,..,..,..,3806,34002,37808
United States,USA,1977,YR1977,..,..,38068,62863,..,..,..,..,4392,38271,42663
United States,USA,1978,YR1978,..,..,39475,61441,..,..,..,..,4440,40195,44635
United States,USA,1979,YR1979,..,..,39959,60535,..,..,..,..,5083,41088,46171
United States,USA,1980,YR1980,..,..,42231,62098,..,..,..,..,5537,41300,46837
United States,USA,1981,YR1981,..,..,44009,62404,..,..,132278,..,6098,46411,52509
United States,USA,1982,YR1982,..,..,46309,63316,..,..,..,..,6184,57561,63745
United States,USA,1983,YR1983,..,..,44312,59391,..,..,..,..,7202,48343,55545
United States,USA,1984,YR1984,..,..,49443,61841,..,..,..,..,8547,54053,62600
United States,USA,1985,YR1985,..,..,51562,63673,..,..,137771,..,11523,53577,65100
United States,USA,1986,YR1986,..,..,55721,65195,..,..,178266,..,12574,56679,69253
United States,USA,1987,YR1987,..,..,63522,68315,..,..,172585,..,12998,58294,71292
United States,USA,1988,YR1988,..,..,68644,75192,..,..,177662,..,14557,63788,78345
United States,USA,1989,YR1989,32.16238957,76767867475,76337,82370,..,..,187224,..,17007,77394,94401
United States,USA,1990,YR1990,32.52996733,89516989741,80520,90643,..,..,191559,..,20653,106693,127346
United States,USA,1991,YR1991,32.40150439,97807009781,84160,87955,..,..,194015,..,18268,105051,123319
United States,USA,1992,YR1992,32.56328763,1.05E+11,90922,92425,..,..,198864,..,17766,110071,127837
United States,USA,1993,YR1993,31.4651345,1.05E+11,84241,99955,..,..,197397,..,18622,131797,150419
United States,USA,1994,YR1994,30.99909101,1.16E+11,95522,107233,..,..,199769,..,21342,139713,161055
United States,USA,1995,YR1995,30.30063758,1.27E+11,104180,123962,..,..,193336.9,..,25063,163787,188850
United States,USA,1996,YR1996,30.75878968,1.38E+11,105054,106892,2.441819906,3122.395996,193161.2,..,28585,183925,212510
United States,USA,1997,YR1997,31.72874829,1.63E+11,101282,119214,2.470910072,3224.05249,189751.9,..,35657,198953,234610
United States,USA,1998,YR1998,33.21589023,1.72E+11,102246,134733,2.496750116,3388.008545,190431.4,..,39182,207429,246611
United States,USA,1999,YR1999,34.25823054,1.81E+11,116512,149251,2.541739941,3445.104736,188004.1,..,31040,229721,260761
United States,USA,2000,YR2000,33.78761058,1.97E+11,131100,164795,2.620500088,3475.515137,277784.1,..,41244,251220,292464
United States,USA,2001,YR2001,32.5915242,1.76E+11,148958,177513,2.638329983,3545.556885,277130.9,..,34595,181713,216308
United States,USA,2002,YR2002,31.75945204,1.62E+11,150200,184245,2.549679995,3630.322266,291995.7,..,30944,181693,212637
United States,USA,2003,YR2003,30.82052135,1.60E+11,153500,188941,2.552860022,3870.206299,299875.5,..,29063,191902,220965
United States,USA,2004,YR2004,30.27626713,1.76E+11,167407,189536,2.489959955,3764.839355,335064.2,..,34911,213495,248406
United States,USA,2005,YR2005,29.90198855,1.91E+11,182866,207867,2.506000042,3718.049072,363815.9,..,40239,224271,264510
United States,USA,2006,YR2006,30.05699929,2.19E+11,204182,221784,2.550019979,3781.63623,371105.3,..,44267,233312,277579
United States,USA,2007,YR2007,27.2226646,2.18E+11,214807,241347,2.626929998,3757.782471,376882.9,..,47700,256429,304129
United States,USA,2008,YR2008,25.92033217,2.21E+11,224733,231588,2.766829967,3911.754395,382256.8,..,47848,246222,294070
United States,USA,2009,YR2009,21.48768979,1.32E+11,231194,224912,2.818599939,4071.788818,388037.2,..,41860,224985,266845
United States,USA,2010,YR2010,19.96801385,1.46E+11,248249,241977,2.740459919,3866.962891,398121.9,..,45000,236826,281826
United States,USA,2011,YR2011,18.10568304,1.46E+11,255832,247750,2.762909889,4010.841797,409369.8,..,49274,256775,306049
United States,USA,2012,YR2012,17.77688509,1.48E+11,274033,268782,2.697969913,4018.634521,414758.5,..,51748,261893,313641
United States,USA,2013,YR2013,17.81869687,1.49E+11,283781,287831,2.725280046,..,412541.5,..,53729,270179,323908
United States,USA,2014,YR2014,18.22938292,1.56E+11,293706,285096,..,..,..,..,58672,283230,341902
United States,USA,2015,YR2015,19.00799373,1.54E+11,..,..,..,..,..,..,..,..,..
United States,USA,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
