Country_Name,Country_Code,Time,Time_Code,Air_transport_freight_million_ton,Air_Passengers_carried,Air_Carrier_departures_worldwide,customs_procedure_burden_1=inefficient_7=efficient,Container_port_traffic_TEU_units,Liner_shipping_connectivity_index,Pump_price_diesel_fuel_US$_per_liter,Pump_price_gasoline_US$_per_liter,Port_Quality_infrastructure_1=underdeveloped_7=well_developed,Rail_lines_total_route-km,Rail_goods_transport_million_ton-km,Rail_passengers_carried_million_passenger-km
Canada,CAN,1988,YR1988,1170.599976,22379400,380900,..,..,..,..,..,..,..,140964,..
Canada,CAN,1989,YR1989,1311.300049,21273800,370200,..,..,..,..,..,..,..,129621,..
Canada,CAN,1990,YR1990,1385.300049,20601400,346800,..,..,..,..,..,..,..,127838,..
Canada,CAN,1991,YR1991,1241.400024,16586500,257800,..,..,..,..,..,..,..,135181,..
Canada,CAN,1992,YR1992,1249.699951,16818300,258700,..,..,..,0.39,0.47,..,..,134730,..
Canada,CAN,1993,YR1993,1369.199951,17516500,243700,..,..,..,..,..,..,..,135828,..
Canada,CAN,1994,YR1994,1478.599976,18104800,253500,..,..,..,..,..,..,..,148501,..
Canada,CAN,1995,YR1995,1637.400024,20291100,282800,..,..,..,0.36,0.45,..,..,140270,..
Canada,CAN,1996,YR1996,1781,22856000,305800,..,..,..,..,..,..,..,146799,..
Canada,CAN,1997,YR1997,1956.5,23981500,310800,..,..,..,..,..,..,..,160852,..
Canada,CAN,1998,YR1998,1805.699951,24653300,317800,..,..,..,0.39,0.41,..,..,154057,..
Canada,CAN,1999,YR1999,1881.599976,24602000,319600,..,..,..,..,..,..,..,..,..
Canada,CAN,2000,YR2000,1896.114,41767974,963468,..,2927942,..,0.47,0.58,..,..,..,..
Canada,CAN,2001,YR2001,1709.813,40451914,982013,..,2890388,..,..,..,..,..,223711.2438,..
Canada,CAN,2002,YR2002,1578.027,23323029,263906,..,3307310,..,0.43,0.51,..,..,233620.0321,..
Canada,CAN,2003,YR2003,1496.297,35884417,1036092,..,3631072,..,..,..,..,..,239232.7228,..
Canada,CAN,2004,YR2004,1656.579,40701307,988755,..,3926147,39.67,0.68,0.68,..,..,254605.1536,..
Canada,CAN,2005,YR2005,1526.819,45229860,1018480,..,4163424,39.81,..,..,..,57671,338661,2790
Canada,CAN,2006,YR2006,1503.185,46726978,1042100,..,4330163,36.32,0.78,0.84,..,57481,352069,2885
Canada,CAN,2007,YR2007,1429.845,52103547,1188947,4.880597015,4413927,34.4,..,..,5.708589149,57042,353227,2858
Canada,CAN,2008,YR2008,1388.665,53718757,1200361,4.835913271,4720663,34.28,0.9,0.76,5.778295317,57216,358154,3056
Canada,CAN,2009,YR2009,1346.938,52583516,1198381,4.724813034,4191568.063,41.34,..,..,5.612921205,58345,258280,2901
Canada,CAN,2010,YR2010,1957.328536,63277409.38,1234528.619,4.923949558,4829806.438,42.39,1.08,1.21,5.684868895,58345,322741,2875
Canada,CAN,2011,YR2011,1980,66078011.95,1245743.616,4.9,4908116.646,38.41,..,..,5.8,52002,254069,2886
Canada,CAN,2012,YR2012,1960,70467400.79,1280198.186,4.8,5303626.345,38.29,1.23,1.32,5.7,52002,352535,2781
Canada,CAN,2013,YR2013,1946.305597,71526725.92,1263297.337,4.8,5383433.051,38.44,..,..,5.5,52002,352535,1412
Canada,CAN,2014,YR2014,2084.318163,75528607,1290419,4.9,5578006.137,42.49,1.16,1.17,5.5,52131,352535,1412
Canada,CAN,2015,YR2015,2074.830881,80228301.72,1322033,4.975144094,..,42.88,..,..,5.458973778,..,..,..
Canada,CAN,2016,YR2016,..,..,..,5,..,42.64,..,..,5.5,..,..,..
United States,USA,1967,YR1967,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,1968,YR1968,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,1969,YR1969,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,1970,YR1970,5151.200195,163448992,5099200,..,..,..,..,..,..,..,..,..
United States,USA,1971,YR1971,5540.799805,174143104,4999200,..,..,..,..,..,..,..,..,..
United States,USA,1972,YR1972,6283,191325408,4985200,..,..,..,..,..,..,..,..,..
United States,USA,1973,YR1973,7060.100098,202309200,5058200,..,..,..,..,..,..,..,..,..
United States,USA,1974,YR1974,7255.399902,207612400,4650400,..,..,..,..,..,..,..,..,..
United States,USA,1975,YR1975,6999.600098,204900400,4576100,..,..,..,..,..,..,..,..,..
United States,USA,1976,YR1976,7438.200195,223017296,4690500,..,..,..,..,..,..,..,..,..
United States,USA,1977,YR1977,7920.600098,240144992,4795900,..,..,..,..,..,..,..,..,..
United States,USA,1978,YR1978,8406.799805,273025504,4857000,..,..,..,..,..,..,..,..,..
United States,USA,1979,YR1979,8658.099609,313624000,5041800,..,..,..,..,..,..,..,..,..
United States,USA,1980,YR1980,8615.400391,295329088,4962700,..,..,..,..,..,..,265841.9355,1393234.553,..
United States,USA,1981,YR1981,8606.900391,281086400,4628300,..,..,..,..,..,..,261548.3871,1351161.077,..
United States,USA,1982,YR1982,8295.799805,290992608,4572100,..,..,..,..,..,..,256650,1183932.371,..
United States,USA,1983,YR1983,9284.5,315600096,4810900,..,..,..,..,..,..,251417.7419,1231409.954,..
United States,USA,1984,YR1984,10293.09961,340191488,5206200,..,..,..,..,..,..,245158.0645,1374920.378,..
United States,USA,1985,YR1985,9672.200195,372059104,5553900,..,..,..,..,..,..,235103.2258,1308191.461,..
United States,USA,1986,YR1986,10619,414554496,6106000,..,..,..,..,..,..,225904.8387,1296824.952,..
United States,USA,1987,YR1987,12023.2002,441832704,6398000,..,..,..,..,..,..,213258.0645,1396007.472,..
United States,USA,1988,YR1988,13875.59961,454202912,6628500,..,..,..,..,..,..,205733.871,1477488.297,..
United States,USA,1989,YR1989,14651,453161504,6522100,..,..,..,..,..,..,200380.6452,1502395.922,..
United States,USA,1990,YR1990,14791.40039,464574016,6848600,..,..,..,..,..,..,193158.0645,1530742.831,..
United States,USA,1991,YR1991,14486.2002,452015904,6623900,..,..,..,..,..,..,188106.4516,1534643.288,..
United States,USA,1992,YR1992,15617.59961,466964992,6578100,..,..,..,0.28,0.32,..,182348.3871,1576007.488,..
United States,USA,1993,YR1993,16343,469926112,6427800,..,..,..,..,..,..,178104.8387,1636992.313,..
United States,USA,1994,YR1994,19083.80078,514924000,7250000,..,..,..,..,..,..,176341.9355,1757363.309,..
United States,USA,1995,YR1995,19622.90039,533512096,7682200,..,..,..,0.33,0.34,..,174619.3548,1911023.457,..
United States,USA,1996,YR1996,21676.40039,571072000,8031800,..,..,..,..,..,..,170199.5173,1979834.562,..
United States,USA,1997,YR1997,25478.80078,590571392,7942900,..,..,..,..,..,..,164457.3269,1971128.236,..
United States,USA,1998,YR1998,25757.90039,588170880,7824400,..,..,..,0.27,0.32,..,161948.4702,2011862.256,..
United States,USA,1999,YR1999,27292.19922,634364608,8511400,..,..,..,..,..,..,160112.7214,2094656.433,..
United States,USA,2000,YR2000,30171.975,665327414,8820878,..,28300000,..,0.48,0.47,..,159822,2142145.302,..
United States,USA,2001,YR2001,27924.568,622187846,8535240,..,27307576,..,..,..,..,157515.2979,2185269.938,..
United States,USA,2002,YR2002,29554.684,598410415,8038761,..,29676890,..,0.39,0.4,..,160703.7037,2202131.39,..
United States,USA,2003,YR2003,34205.554,588997110,7789108,..,32689484,..,..,..,..,159095.0081,2267050.685,..
United States,USA,2004,YR2004,37450.121,678110608,9566226,..,34901628,83.3,0.57,0.54,..,..,2429484.356,..
United States,USA,2005,YR2005,37357.644,720547738,9969599,..,38497839,87.62,..,..,..,..,2717513,8869
United States,USA,2006,YR2006,39881.895,725530965,9738983,..,40896742,85.8,0.69,0.63,..,227187,2839124,8660
United States,USA,2007,YR2007,40617.739,744302310,9815504,4.302447552,44839390,83.68,..,..,5.807815239,226706,2820061,9059
United States,USA,2008,YR2008,39313.596,701779551,9054478,4.469476926,42411770.05,82.45,0.78,0.56,5.868514259,227058,2788230,9935
United States,USA,2009,YR2009,35097.67065,679423408,9182363,4.5824586,37353574.9,82.43,..,..,5.666583266,226205,2431181,9476
United States,USA,2010,YR2010,39353.2561,720497000,10095197,4.47982382,42337513.17,83.8,0.84,0.76,5.537239966,228513,2468738,9518
United States,USA,2011,YR2011,39621.91354,730796000,10057768,4.3,42915461.03,81.63,..,..,5.5,228218,2524585,9518
United States,USA,2012,YR2012,39111.34038,736699000,9864360,4.5,44296098.26,91.7,1.05,0.97,5.6,228218,2524585,9518
United States,USA,2013,YR2013,37113.55892,743171000,9745498,4.8,44271878.14,92.8,..,..,5.7,228218,2524585,9517.555
United States,USA,2014,YR2014,38225.19609,762710000,9556324,4.8,46488522.51,95.09,0.97,0.76,5.7,228218,2524585,10331
United States,USA,2015,YR2015,37218.88864,798230000,9495129,4.886333075,..,96.74,..,..,5.72790979,..,..,..
United States,USA,2016,YR2016,..,..,..,4.9,..,98.7,..,..,5.7,..,..,..
